495.36801	2
495.57309	6
495.7782	14
495.98328	20
496.18835	-16
496.39343	18
496.59851	-1
496.80359	6
497.00864	1
497.21371	20
497.41876	24
497.62384	9
497.82889	19
498.03394	6
498.23898	13
498.44403	18
498.64908	23
498.85413	-2
499.05917	8
499.26419	13
499.46924	25
499.67426	30
499.8793	14
500.08432	20
500.28934	10
500.49435	12
500.69937	4
500.90439	44
501.10938	15
501.31439	18
501.51941	14
501.7244	10
501.92938	26
502.13437	16
502.33939	24
502.54437	21
502.74933	21
502.95432	28
503.1593	48
503.36426	35
503.56924	34
503.7742	39
503.97916	19
504.18414	16
504.3891	39
504.59402	22
504.79898	38
505.00394	46
505.20886	70
505.41382	46
505.61874	49
505.8237	42
506.02863	61
506.23355	39
506.43848	54
506.64337	23
506.8483	76
507.05322	79
507.25812	76
507.46301	58
507.66794	59
507.87283	86
508.07773	51
508.28262	95
508.48749	83
508.69238	87
508.89728	73
509.10214	74
509.30701	97
509.5119	101
509.71677	95
509.92163	90
510.12646	113
510.33133	128
510.53619	130
510.74103	119
510.94586	137
511.15073	111
511.35556	118
511.56039	156
511.76523	122
511.97003	149
512.17487	144
512.3797	153
512.58447	143
512.78931	170
512.99414	201
513.19891	154
513.40369	162
513.60852	173
513.81329	197
514.01807	205
514.2229	203
514.42767	196
514.63245	190
514.83722	209
515.04199	212
515.24677	234
515.45148	223
515.65625	231
515.86102	232
516.06573	255
516.27051	247
516.47522	282
516.67999	272
516.8847	295
517.08942	266
517.29419	279
517.4989	276
517.70361	310
517.90833	323
518.11304	306
518.31775	308
518.5224	304
518.72711	353
518.93182	354
519.13647	351
519.34119	383
519.54584	372
519.75055	414
519.9552	384
520.15985	403
520.36456	419
520.56921	423
520.77386	432
520.97852	430
521.18317	434
521.38782	448
521.59241	477
521.79706	477
522.00171	462
522.2063	504
522.41095	501
522.61554	509
522.82019	515
523.02478	510
523.22937	517
523.43396	538
523.63855	515
523.84314	545
524.04773	529
524.25232	558
524.45691	568
524.6615	570
524.86603	545
525.07062	588
525.27515	581
525.47974	566
525.68427	596
525.88879	592
526.09332	597
526.29791	592
526.50244	602
526.70697	599
526.91144	606
527.11597	628
527.3205	616
527.52502	599
527.72949	617
527.93402	605
528.13849	637
528.34302	614
528.54749	620
528.75195	625
528.95642	626
529.16089	658
529.36536	648
529.56982	628
529.77429	627
529.97876	659
530.18317	632
530.38763	626
530.59204	628
530.79651	619
531.00092	621
531.20532	626
531.40979	658
531.6142	626
531.8186	616
532.02301	607
532.22742	644
532.43176	641
532.63617	628
532.84058	601
533.04492	591
533.24933	602
533.45367	604
533.65808	570
533.86243	614
534.06677	590
534.27112	608
534.47546	593
534.67981	584
534.88416	545
535.08844	683
535.29279	555
535.49713	540
535.70142	542
535.90576	539
536.11005	516
536.31433	506
536.51862	520
536.7229	521
536.92719	505
537.13147	494
537.33575	482
537.54004	515
537.74432	515
537.94855	464
538.15283	492
538.35706	480
538.56128	453
538.76556	471
538.96979	442
539.17401	457
539.37823	447
539.58246	434
539.78662	428
539.99084	448
540.19507	440
540.39923	405
540.60345	409
540.80762	410
541.01178	431
541.21594	393
541.42017	389
541.62433	376
541.82843	400
542.03259	373
542.23676	421
542.44092	399
542.64502	382
542.84918	373
543.05328	351
543.25739	335
543.46155	395
543.66565	383
543.86975	362
544.07385	362
544.27789	364
544.48199	351
544.6861	360
544.89014	331
545.09424	351
545.29828	306
545.50238	351
545.70642	331
545.91046	318
546.1145	305
546.31854	311
546.52258	309
546.72656	334
546.9306	306
547.13464	295
547.33862	294
547.5426	299
547.74664	305
547.95062	284
548.1546	289
548.35858	280
