495.36801	-7
495.57309	-8
495.7782	5
495.98328	10
496.18835	-31
496.39343	8
496.59851	-13
496.80359	-10
497.00864	-18
497.21371	-3
497.41876	-1
497.62384	2
497.82889	12
498.03394	-5
498.23898	-15
498.44403	-25
498.64908	7
498.85413	-20
499.05917	-12
499.26419	-13
499.46924	-13
499.67426	2
499.8793	3
500.08432	-27
500.28934	-6
500.49435	-15
500.69937	-17
500.90439	8
501.10938	-39
501.31439	-20
501.51941	-20
501.7244	-20
501.92938	-19
502.13437	-11
502.33939	-6
502.54437	-15
502.74933	-36
502.95432	-3
503.1593	0
503.36426	-6
503.56924	-22
503.7742	-2
503.97916	-32
504.18414	-8
504.3891	-11
504.59402	-32
504.79898	-31
505.00394	-18
505.20886	-13
505.41382	1
505.61874	-11
505.8237	-23
506.02863	-3
506.23355	1
506.43848	-15
506.64337	-38
506.8483	-18
507.05322	11
507.25812	1
507.46301	-18
507.66794	-24
507.87283	-2
508.07773	-19
508.28262	-6
508.48749	-13
508.69238	-23
508.89728	-17
509.10214	-12
509.30701	-29
509.5119	5
509.71677	-10
509.92163	-27
510.12646	-18
510.33133	-10
510.53619	-10
510.74103	-20
510.94586	-14
511.15073	-12
511.35556	-14
511.56039	2
511.76523	-18
511.97003	-15
512.17487	15
512.3797	1
512.58447	-11
512.78931	3
512.99414	-6
513.19891	-28
513.40369	-10
513.60852	-3
513.81329	-31
514.01807	3
514.2229	11
514.42767	-12
514.63245	-12
514.83722	15
515.04199	-4
515.24677	-16
515.45148	-17
515.65625	5
515.86102	-19
516.06573	-12
516.27051	-6
516.47522	-11
516.67999	-14
516.8847	5
517.08942	-5
517.29419	-11
517.4989	-24
517.70361	-23
517.90833	-13
518.11304	-21
518.31775	-21
518.5224	-26
518.72711	16
518.93182	-23
519.13647	-14
519.34119	0
519.54584	-29
519.75055	4
519.9552	-23
520.15985	-25
520.36456	2
520.56921	-15
520.77386	-18
520.97852	-18
521.18317	-18
521.38782	-30
521.59241	3
521.79706	-2
522.00171	-1
522.2063	13
522.41095	-5
522.61554	-23
522.82019	-9
523.02478	3
523.22937	-25
523.43396	5
523.63855	-18
523.84314	3
524.04773	-14
524.25232	-12
524.45691	-27
524.6615	16
524.86603	-21
525.07062	-15
525.27515	-25
525.47974	-29
525.68427	2
525.88879	-9
526.09332	-13
526.29791	1
526.50244	-9
526.70697	-13
526.91144	10
527.11597	-5
527.3205	-18
527.52502	-12
527.72949	-15
527.93402	-25
528.13849	-5
528.34302	-26
528.54749	-6
528.75195	-17
528.95642	-4
529.16089	13
529.36536	3
529.56982	-4
529.77429	-2
529.97876	-6
530.18317	-30
530.38763	-2
530.59204	-9
530.79651	-14
531.00092	-11
531.20532	-21
531.40979	-4
531.6142	5
531.8186	0
532.02301	-15
532.22742	4
532.43176	-6
532.63617	-9
532.84058	-1
533.04492	-11
533.24933	2
533.45367	-11
533.65808	-23
533.86243	-13
534.06677	2
534.27112	-1
534.47546	-22
534.67981	-11
534.88416	-16
535.08844	-7
535.29279	-6
535.49713	-14
535.70142	-19
535.90576	1
536.11005	-9
536.31433	-26
536.51862	-9
536.7229	-25
536.92719	-18
537.13147	-21
537.33575	-9
537.54004	14
537.74432	10
537.94855	-10
538.15283	-1
538.35706	-5
538.56128	-21
538.76556	-17
538.96979	-23
539.17401	-12
539.37823	-16
539.58246	4
539.78662	-18
539.99084	15
540.19507	-30
540.39923	-9
540.60345	-24
540.80762	22
541.01178	164
541.21594	107
541.42017	1
541.62433	2
541.82843	0
542.03259	-8
542.23676	5
542.44092	-7
542.64502	-8
542.84918	-9
543.05328	-12
543.25739	-22
543.46155	11
543.66565	5
543.86975	1
544.07385	-7
544.27789	-27
544.48199	4
544.6861	3
544.89014	-16
545.09424	7
545.29828	4
545.50238	-12
545.70642	-25
545.91046	-10
546.1145	-18
546.31854	-17
546.52258	-10
546.72656	10
546.9306	-3
547.13464	-15
547.33862	-28
547.5426	-5
547.74664	17
547.95062	5
548.1546	-14
548.35858	-5
548.56256	-23
548.76654	17
548.97046	-12
549.17444	-2
549.37836	-17
549.58234	-2
549.78625	-13
549.99017	4
550.19409	2
550.39801	19
550.60193	-24
550.80585	-9
551.00977	-12
551.21368	-10
551.41754	-12
551.62146	-4
551.82532	-9
552.02917	-13
552.23303	-5
552.43689	-19
552.64075	-28
552.8446	1
553.04846	7
553.25232	-24
553.45612	-25
553.65997	-23
553.86377	3
554.06757	15
554.27136	-11
554.47516	7
554.67896	-5
554.88275	-6
555.08655	5
555.29034	-3
555.49408	5
555.69788	3
555.90161	-2
556.10535	33
556.30908	-13
556.51282	11
556.71655	23
556.92029	-22
557.12402	-3
557.32776	-8
557.53143	-8
557.73517	-5
557.93884	13
558.14252	2
558.34619	-7
558.54987	8
558.75354	33
558.95721	-3
559.16089	19
559.3645	-16
559.56818	-37
559.77179	-8
559.9754	-3
560.17908	2
560.38269	10
560.5863	6
560.78992	-11
560.99347	14
561.19708	22
561.40063	23
561.60425	-11
561.8078	10
562.01135	4
562.21497	17
562.41852	-2
562.62201	10
562.82556	14
563.02911	-5
563.2326	33
563.43616	1
563.63965	-8
563.8432	-4
564.04669	17
564.25018	-9
564.45367	27
564.6571	22
564.8606	33
565.06409	6
565.26752	13
565.47101	8
565.67444	14
565.87787	4
566.0813	1
566.28473	12
566.48816	16
566.69153	-3
566.89496	-4
567.09839	19
567.30176	6
567.50513	-2
567.7085	25
567.91187	4
568.11523	20
568.3186	13
568.52197	5
568.72528	38
568.92865	22
569.13196	8
569.33527	3
569.53857	13
569.74188	12
569.94519	22
570.1485	39
570.35181	45
570.55505	10
570.75836	40
570.96161	28
571.16486	24
571.3681	64
571.57135	2
571.7746	20
571.97784	19
572.18109	40
572.38428	22
572.58746	20
572.79071	34
572.9939	56
573.19708	38
573.40027	32
573.60345	32
573.80658	30
574.00977	33
574.21289	37
574.41608	47
574.6192	53
574.82233	43
575.02545	37
575.22858	77
575.43164	57
575.63477	74
575.83789	60
576.04095	72
576.24402	56
576.44708	57
576.65015	69
576.85321	80
577.05627	60
577.25934	71
577.46234	90
577.66541	103
577.86841	69
578.07141	79
578.27441	86
578.47742	76
578.68042	84
578.88336	78
579.08636	71
579.28931	79
579.49231	94
579.69525	98
579.89819	107
580.10114	94
580.30408	118
580.50696	117
580.7099	100
580.91278	100
581.11572	130
581.3186	126
581.52148	129
581.72437	121
581.92725	172
582.13007	149
582.33295	166
582.53577	178
582.73865	171
582.94147	176
583.14429	187
583.34711	183
583.54993	164
583.75269	185
583.95551	192
584.15826	203
584.36108	193
584.56384	219
584.7666	192
584.96936	231
585.17206	213
585.37482	234
585.57758	216
585.78027	204
585.98297	234
586.18567	215
586.38837	248
586.59106	237
586.79376	265
586.99646	268
587.1991	279
587.40173	283
