826.79309	-5
826.98877	-43
827.18445	-15
827.38013	8
827.57581	-5
827.77148	-16
827.9671	-26
828.16272	-2
828.3584	-36
828.55402	-13
828.74963	-18
828.94519	-10
829.14081	-22
829.33643	-23
829.53198	-14
829.7276	-3
829.92316	1
830.11871	-3
830.31427	-33
830.50983	-18
830.70532	9
830.90088	-1
831.09637	6
831.29193	-19
831.48743	-13
831.68292	-4
831.87842	-10
832.07391	-5
832.26935	1
832.46484	19
832.66028	-2
832.85577	-11
833.05121	-15
833.24664	12
833.44208	57
833.63745	97
833.83289	33
834.02826	1
834.22369	0
834.41907	-250
834.61444	-48
834.80981	-7
835.00519	-11
835.20056	-9
835.39587	4
835.59125	-28
835.78656	21
835.98187	1
836.17719	16
836.3725	4
836.56781	-16
836.76312	-27
836.95837	-13
837.15363	-33
837.34894	1
837.54419	-9
837.73944	2
837.93469	-15
838.12988	10
838.32513	0
838.52032	-4
838.71558	18
838.91077	12
839.10596	13
839.30115	16
839.49634	-1
839.69147	11
839.88666	-1
840.08179	23
840.27692	14
840.47205	15
840.66718	-3
840.8623	-6
841.05743	-1
841.2525	1
841.44763	-4
841.6427	15
841.83777	16
842.03284	-18
842.22791	1
842.42297	14
842.61798	32
842.81305	21
843.00806	4
843.20306	5
843.39807	8
843.59308	9
843.78809	6
843.98303	6
844.17804	10
844.37299	-11
844.56793	-5
844.76288	7
844.95782	0
845.15277	18
845.34766	10
845.5426	-18
845.73749	17
845.93237	20
846.12726	15
846.32214	0
846.51703	-264
846.71191	-19
846.90674	-8
847.10156	9
847.29645	12
847.49127	26
847.68604	-6
847.88086	-24
848.07568	9
848.27045	26
848.46527	-5
848.66003	16
848.8548	25
849.04956	28
849.24426	-2
849.43903	26
849.63373	44
849.82849	28
850.02319	6
850.2179	1
850.4126	31
850.60724	-8
850.80194	13
850.99658	37
851.19128	-20
851.38593	34
851.58057	-15
851.77521	16
851.96979	28
852.16443	-24
852.35901	61
852.55365	43
852.74823	39
852.94281	32
853.13733	21
853.33191	23
853.52643	49
853.72101	29
853.91553	8
854.11005	8
854.30457	51
854.49908	-5
854.69354	41
854.88806	17
855.08252	36
855.27698	37
855.47144	21
855.66589	33
855.86035	32
856.05475	27
856.24921	35
856.4436	24
856.638	25
856.8324	41
857.02679	26
857.22113	35
857.41553	39
857.60986	25
857.8042	51
857.99854	28
858.19287	36
858.38721	36
858.58154	4
858.77582	37
858.97009	46
859.16437	28
859.35864	9
859.55292	20
859.74719	56
859.94141	47
860.13568	43
860.3299	39
860.52411	31
860.71832	44
860.91248	29
861.10669	32
861.30084	27
861.495	21
861.68921	47
861.8833	39
862.07745	31
862.27161	-223
862.4657	-56
862.65985	48
862.85394	45
863.04803	25
863.24213	58
863.43616	33
863.63025	37
863.82428	64
864.01831	56
864.21234	52
864.40637	66
864.6004	62
864.79437	71
864.9884	51
865.18237	34
865.37634	44
865.57031	59
865.76428	77
865.95819	57
866.15216	40
866.34607	71
866.53998	51
866.73389	12
866.9278	51
867.12164	54
867.31555	30
867.5094	54
867.70325	23
867.89709	57
868.09094	66
868.28479	76
868.47858	24
868.67242	44
868.86621	74
869.06	52
869.25378	78
869.44751	22
869.6413	76
869.83502	57
870.02875	52
870.22247	56
870.4162	61
870.60992	-18
870.80359	-118
870.99731	-134
871.19098	67
871.38464	79
871.57831	94
871.77191	62
871.96558	57
872.15918	66
872.35278	51
872.54639	49
872.73999	54
872.93359	85
873.12714	57
873.32074	62
873.51428	76
873.70782	54
873.90137	30
874.09491	83
874.28839	57
874.48187	53
874.67542	63
874.8689	89
875.06232	65
875.2558	75
875.44928	117
875.6427	96
875.83612	58
876.02954	46
876.22296	47
876.41638	77
876.60974	42
876.8031	76
876.99646	59
877.18982	79
877.38318	71
877.57654	67
877.76984	101
877.9632	64
878.15649	73
878.34979	83
878.54303	92
878.73633	66
878.92957	82
879.12286	106
879.3161	91
879.50934	73
879.70251	135
879.89575	83
880.08893	49
880.2821	103
880.47528	75
880.66846	51
880.86163	86
881.05475	79
881.24792	57
881.44104	106
881.63416	100
881.82727	85
882.02032	86
882.21344	78
882.40649	68
882.59955	98
882.7926	91
882.98566	82
883.17865	80
883.3717	90
883.5647	102
883.75769	96
883.95068	88
884.14368	118
884.33661	99
884.52954	91
884.72253	105
884.91547	95
885.10834	75
885.30127	89
885.49414	100
885.68707	94
885.87994	74
886.07281	69
886.26563	73
886.4585	96
886.65131	78
886.84412	107
887.03693	96
887.22974	78
887.42255	81
887.6153	80
887.80811	96
888.00085	97
888.1936	107
888.38629	80
888.57904	58
888.77173	95
888.96442	84
889.1571	39
889.34979	95
889.54248	89
889.73511	99
889.9278	65
890.12042	101
890.31305	264
890.50562	208
890.69824	90
890.89081	76
891.08337	79
891.27594	82
891.46851	83
891.66107	94
891.85358	80
892.04608	80
892.23859	64
892.43109	63
892.6236	43
892.81604	78
893.00854	54
893.20099	93
893.39343	60
893.58588	82
893.77826	62
893.9707	79
894.16309	74
894.35547	62
894.54785	67
894.74017	82
894.93256	74
895.12488	72
895.3172	61
895.50952	67
895.70184	66
895.8941	56
896.08636	46
896.27863	79
896.47089	50
896.66315	50
896.85541	79
897.04761	57
897.23981	55
897.43201	55
897.62421	61
897.81641	64
898.00854	20
898.20068	57
898.39282	50
898.58496	49
898.7771	49
898.96918	56
899.16132	43
899.35339	27
899.54541	17
899.73749	28
899.92957	49
900.12158	27
900.3136	55
900.50562	59
900.69763	54
900.88959	45
901.0816	47
901.27356	42
901.46552	-3
901.65741	52
901.84937	14
902.04126	21
902.23322	27
902.42511	13
902.61694	49
902.80884	60
903.00067	31
903.1925	4
903.38434	15
903.57617	17
903.76801	29
903.95978	48
904.15161	24
904.34338	14
904.5351	33
904.72687	19
904.91858	9
905.11035	57
905.30206	38
905.49377	28
905.68542	-11
905.87714	29
906.06879	28
906.26044	25
906.45209	34
906.64368	31
906.83533	36
907.02692	7
907.21851	15
907.4101	43
907.60168	0
907.79321	12
907.98474	-2
908.17627	39
908.3678	11
908.55933	1
908.75079	-22
908.94232	49
909.13379	-21
909.3252	11
909.51666	-21
909.70807	25
909.89954	-5
910.09094	11
910.28235	0
910.47369	17
910.6651	1
910.85645	24
911.04779	9
911.23914	-15
911.43042	0
911.62177	23
911.81305	12
912.00433	-10
912.19562	2
912.38684	34
912.57813	-13
912.76935	17
912.96057	40
913.15179	9
913.34296	0
913.53418	-12
913.72534	9
913.9165	24
914.1076	-30
914.29877	14
914.48987	-38
914.68097	2
914.87207	5
915.06317	5
915.25427	19
915.44531	3
915.63635	-38
915.82739	-20
916.01843	-12
916.20941	13
916.40039	-13
916.59137	-8
916.78235	-16
916.97333	5
917.16425	-34
917.35516	-30
917.54608	-25
917.737	7
917.92792	-77
918.11877	-14
918.30963	0
918.50049	13
918.69135	1
918.8822	-13
919.073	35
919.26379	-17
919.45459	-30
919.64539	-11
919.83612	-26
920.02686	-14
920.21759	19
920.40833	-16
920.59906	-14
920.78973	-10
920.98047	-36
921.17114	-8
921.36176	-4
921.55243	-2
921.74304	-23
921.93365	4
922.12427	5
922.31488	-30
922.50549	-35
922.69604	-20
922.8866	-43
923.07715	1
923.26764	-4
923.45819	-2
923.64868	-29
923.83917	-24
924.02966	3
924.22009	-10
924.41058	-11
924.60101	-51
924.79144	17
924.98187	-1
925.17224	-22
925.36261	-35
925.55298	5
925.74335	-21
925.93372	-7
926.12402	15
926.31433	-19
926.50464	-41
926.69495	-31
926.88525	-32
927.0755	-29
927.26575	-4
927.45599	-18
927.64624	6
927.83643	-22
928.02661	-39
928.2168	-11
928.40698	-7
928.59717	-22
928.78729	-45
928.97742	14
929.16754	-30
929.35767	-5
929.54773	-6
929.73779	-9
929.92786	-9
930.11792	-9
930.30798	3
930.49799	-39
930.68799	-48
930.87799	-15
931.06799	-13
931.25793	-25
931.44794	1
931.63788	6
931.82776	-37
932.0177	-19
932.20758	-2
932.39752	-6
932.58734	-10
932.77722	-16
932.9671	-50
933.15692	-18
933.34674	-5
933.53656	9
933.72632	-9
933.91608	-19
934.1059	-24
934.29559	-9
934.48535	-30
934.67511	-40
934.86481	-37
935.0545	-11
935.2442	-22
935.43384	-70
935.62347	-780
935.81311	-105
936.00275	-24
936.19238	-36
936.38196	-19
936.57153	-24
936.76111	-40
936.95068	-12
937.14026	-36
937.32977	-21
937.51929	-41
937.7088	-12
937.89825	-35
938.08777	-40
938.27722	-36
938.46667	-15
938.65607	-14
938.84552	36
939.03491	-29
939.2243	-14
939.4137	-36
939.60303	-1
939.79236	-28
939.98169	-47
940.17102	-6
940.36035	-38
940.54962	-17
940.73889	-13
940.92816	4
941.11743	-17
941.30664	-31
941.49585	-54
941.68506	-22
941.87427	-56
942.06348	-29
942.25262	-3
942.44177	-31
942.63092	-26
942.82001	-20
943.00916	-46
943.19824	-28
943.38733	-17
943.57635	-24
943.76544	-23
943.95447	-40
944.14349	-45
944.33246	-30
944.52148	-35
944.71045	-9
944.89941	-26
945.08838	-10
945.27728	-27
945.46625	-24
945.65515	-33
945.84399	-3
946.0329	-9
946.22174	-37
946.41058	14
946.59943	-50
946.78827	-42
946.97705	-16
947.16583	7
947.35461	-23
947.5434	-15
947.73212	6
947.9209	-13
948.10962	15
948.29828	-31
948.487	-22
948.67566	1
948.86432	-27
949.05298	-3
949.24158	9
949.43024	-19
949.61884	-29
949.80737	-17
949.99597	-10
950.18451	-10
950.37305	-36
950.56158	-11
950.75012	-9
950.9386	-45
951.12708	-10
951.31555	-51
951.50403	-22
951.69244	-30
951.88086	-20
952.06927	-22
952.25769	-40
952.44604	-12
952.63446	-24
952.82275	-11
953.01111	-7
953.19946	-30
953.38776	-43
953.57605	-24
953.76428	-4
953.95258	-6
954.14081	12
954.32904	-35
954.51727	-10
954.70544	-51
954.89368	-58
955.08185	-35
955.26996	-11
955.45813	-6
955.64624	-1
955.83435	-17
956.02246	-28
956.21057	-23
956.39862	-30
956.58667	-42
956.77472	-11
956.96271	-26
957.1507	-10
957.33875	-13
957.52667	-21
957.71466	-21
957.90259	-37
958.09052	-29
958.27844	-19
958.46637	-18
958.65424	-36
958.8421	-20
959.02997	-3
959.21777	-3
959.40564	3
959.59344	-20
959.78125	-18
959.96899	-13
960.15674	-20
960.34454	-27
960.53223	-34
960.71997	-11
960.90765	-26
961.09534	-26
961.28302	-9
961.4707	-26
961.65833	-36
961.84595	-39
962.03357	-11
962.22113	-22
962.40875	-41
962.59631	-30
962.78387	-19
962.97137	-19
963.15887	-7
963.34637	-22
963.53387	-30
963.72137	-23
963.90881	-23
964.09625	-44
964.28369	-34
964.47107	-12
964.65851	-22
964.84589	-7
965.0332	-7
965.22058	-27
965.4079	-16
965.59521	-33
965.78253	8
965.96979	-51
966.1571	12
966.3443	-22
966.53156	-33
966.71881	-40
966.90601	-43
967.0932	-3
967.28033	-17
967.46753	-19
967.65466	-20
967.8418	-9
968.02893	-15
968.216	-43
968.40308	-39
968.59015	-10
968.77722	-31
968.96423	-29
969.15125	-39
969.33826	-32
969.52527	-30
969.71222	-6
969.89917	-19
970.08612	-58
970.27301	-36
970.45996	-12
970.64685	-16
970.83368	-12
971.02057	-23
971.2074	-6
971.39423	-14
971.58105	-32
971.76782	-22
971.95459	-16
972.14136	-19
972.32813	-38
972.51483	-24
972.7016	-30
972.88824	-15
973.07495	-44
973.2616	-16
973.4483	-31
973.63489	-31
973.82153	-30
974.00812	3
974.1947	-11
974.38129	-20
974.56787	8
974.75439	-22
974.94092	-37
975.12744	-10
975.3139	-14
975.50037	-5
975.68683	-4
975.87329	-11
976.05969	-16
976.24609	1072
976.4325	389
976.6189	-38
976.80524	-30
976.99158	-9
977.17792	-17
977.36426	-9
977.55054	-11
977.73682	-14
977.9231	-36
978.10931	4
978.29553	-9
978.48175	-16
978.66797	-23
978.85413	-27
979.04028	-7
979.22644	-44
979.4126	-26
979.59869	-45
979.78479	-16
979.97089	-31
980.15692	1
980.34302	-28
980.52905	-40
980.71503	-45
980.90106	-24
981.08704	-34
981.27301	-4
981.45898	-42
981.6449	-35
981.83081	-29
982.01672	-48
982.20258	4
982.38849	-41
982.57434	-11
982.76013	-24
982.94598	-29
983.13177	-39
983.31757	-25
983.5033	-35
983.68909	-1
983.87482	-17
984.06055	-11
984.24622	-26
984.43188	-52
984.61755	-44
984.80322	-27
984.98889	-25
985.1745	-7
985.36011	-9
985.54565	-3
985.73126	-17
985.91681	-1
986.10229	-28
986.28784	49
986.47333	223
986.65881	148
986.8443	92
987.02972	-42
987.21515	-33
987.40057	-41
987.586	-55
987.77136	-28
987.95673	-30
988.14209	-31
988.32739	-23
988.51276	-21
988.69806	-11
988.8833	-28
